SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	UNION	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	CDCODE_112	BIES	RECONSTY	RECONSTF	SMEMPUP	ISMEMPUP	SFTEPUP	ISFTEPUP	SFLE	ISFLE	SPFEMALE	ISPFEMALE	SPWHITE	ISPWHITE	SPELM	ISPELM	FTE	GSLO	GSHI	PKOFFRD	KGOFFRD	G01OFFRD	G02OFFRD	G03OFFRD	G04OFFRD	G05OFFRD	G06OFFRD	G07OFFRD	G08OFFRD	G09OFFRD	G10OFFRD	G11OFFRD	G12OFFRD	UGOFFRD	LEVEL	TITLEISTAT	TITLEI	STITLI	MAGNET	CHARTR	SHARED	FRELCH	REDLCH	TOTFRL	RACECAT	PK	AMPKM	AMPKF	ASPKM	ASPKF	HIPKM	HIPKF	BLPKM	BLPKF	WHPKM	WHPKF	HPPKM	HPPKF	TRPKM	TRPKF	KG	AMKGM	AMKGF	ASKGM	ASKGF	HIKGM	HIKGF	BLKGM	BLKGF	WHKGM	WHKGF	HPKGM	HPKGF	TRKGM	TRKGF	G01	AM01M	AM01F	AS01M	AS01F	HI01M	HI01F	BL01M	BL01F	WH01M	WH01F	HP01M	HP01F	TR01M	TR01F	G02	AM02M	AM02F	AS02M	AS02F	HI02M	HI02F	BL02M	BL02F	WH02M	WH02F	HP02M	HP02F	TR02M	TR02F	G03	AM03M	AM03F	AS03M	AS03F	HI03M	HI03F	BL03M	BL03F	WH03M	WH03F	HP03M	HP03F	TR03M	TR03F	G04	AM04M	AM04F	AS04M	AS04F	HI04M	HI04F	BL04M	BL04F	WH04M	WH04F	HP04M	HP04F	TR04M	TR04F	G05	AM05M	AM05F	AS05M	AS05F	HI05M	HI05F	BL05M	BL05F	WH05M	WH05F	HP05M	HP05F	TR05M	TR05F	G06	AM06M	AM06F	AS06M	AS06F	HI06M	HI06F	BL06M	BL06F	WH06M	WH06F	HP06M	HP06F	TR06M	TR06F	G07	AM07M	AM07F	AS07M	AS07F	HI07M	HI07F	BL07M	BL07F	WH07M	WH07F	HP07M	HP07F	TR07M	TR07F	G08	AM08M	AM08F	AS08M	AS08F	HI08M	HI08F	BL08M	BL08F	WH08M	WH08F	HP08M	HP08F	TR08M	TR08F	G09	AM09M	AM09F	AS09M	AS09F	HI09M	HI09F	BL09M	BL09F	WH09M	WH09F	HP09M	HP09F	TR09M	TR09F	G10	AM10M	AM10F	AS10M	AS10F	HI10M	HI10F	BL10M	BL10F	WH10M	WH10F	HP10M	HP10F	TR10M	TR10F	G11	AM11M	AM11F	AS11M	AS11F	HI11M	HI11F	BL11M	BL11F	WH11M	WH11F	HP11M	HP11F	TR11M	TR11F	G12	AM12M	AM12F	AS12M	AS12F	HI12M	HI12F	BL12M	BL12F	WH12M	WH12F	HP12M	HP12F	TR12M	TR12F	UG	AMUGM	AMUGF	ASUGM	ASUGF	HIUGM	HIUGF	BLUGM	BLUGF	WHUGM	WHUGF	HPUGM	HPUGF	TRUGM	TRUGF	MEMBER	AM	AMALM	AMALF	ASIAN	ASALM	ASALF	HISP	HIALM	HIALF	BLACK	BLALM	BLALF	WHITE	WHALM	WHALF	PACIFIC	HPALM	HPALF	TR	TRALM	TRALF	TOTETH
2011	010000800851	01	0100008	00851	169	0220	MADISON CITY	WEST MADISON ELEM SCH	2568371189	4976 WALL TRIANA HWY	MADISON	AL	35758		4976 WALL TRIANA HWY	MADISON	AL	35758		1	1	000	22	34.721194	-86.751155	01089	MADISON COUNTY	0105	0105	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	26.00	PK	06	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	6	2	N	2	N	2	56	14	70	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	2	2	1	1	4	7	13	16	0	0	1	1	69	0	0	2	4	3	0	5	7	29	17	0	0	0	2	39	0	0	1	0	1	1	5	2	20	9	0	0	0	0	61	0	0	6	2	0	1	7	7	19	19	0	0	0	0	57	0	0	3	6	0	0	6	3	20	19	0	0	0	0	50	0	0	3	2	0	0	7	2	18	18	0	0	0	0	58	0	0	3	5	0	0	9	3	17	21	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	382	0	0	0	41	20	21	8	5	3	74	43	31	255	136	119	0	0	0	4	1	3	382
2011	010000801423	01	0100008	01423	169	0010	MADISON CITY	HERITAGE ELEM SCH	2567722075	11775 COUNTY LINE RD	MADISON	AL	35758		11775 COUNTY LINE RD	MADISON	AL	35758		1	1	000	22	34.721075	-86.783233	01089	MADISON COUNTY	0105	0105	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	36.00	KG	06	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	2	2	N	2	112	23	135	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	82	2	0	1	4	0	1	13	8	24	28	0	1	0	0	82	0	0	3	5	3	1	11	11	16	29	0	0	1	2	91	0	0	3	2	0	1	12	8	34	31	0	0	0	0	76	0	0	3	1	2	2	11	6	25	25	0	0	1	0	112	0	1	6	2	0	2	16	11	38	34	0	0	0	2	118	0	0	4	5	2	2	14	15	39	34	0	0	2	1	129	0	0	6	7	0	1	19	15	42	39	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	690	3	2	1	52	26	26	17	7	10	170	96	74	438	218	220	1	0	1	9	4	5	690
2011	010000801485	01	0100008	01485	169	0020	MADISON CITY	RAINBOW ELEM SCH	2568248106	50 NANCE ROAD	MADISON	AL	35758		50 NANCE RD	MADISON	AL	35758		1	1	000	22	34.751223	-86.733057	01089	MADISON COUNTY	0105	0105	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	40.00	KG	06	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	6	2	N	2	N	2	118	14	132	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	85	0	0	2	6	2	0	8	8	32	24	0	0	0	3	77	0	1	3	3	2	1	6	10	23	24	0	1	2	1	91	0	0	4	5	4	2	5	6	31	32	0	0	1	1	105	0	1	4	2	3	3	7	8	45	26	2	0	2	2	104	0	0	3	4	5	5	6	12	34	34	0	0	0	1	110	0	1	6	2	0	2	10	6	42	38	0	1	1	1	136	0	0	4	7	0	0	16	9	48	46	0	0	2	4	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	708	3	0	3	55	26	29	29	16	13	117	58	59	479	255	224	4	2	2	21	8	13	708
2011	010000801798	01	0100008	01798	169	0083	MADISON CITY	LIBERTY MIDDLE SCH	2564300001	281 DOCK MURPHY DR	MADISON	AL	35758		281 DOCK MURPHY DR	MADISON	AL	35758		1	1	000	22	34.733670	-86.779197	01089	MADISON COUNTY	0105	0105	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	64.83	07	09	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	6	2	N	2	N	2	158	38	196	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	408	0	1	21	15	5	2	63	42	137	118	0	0	1	3	373	0	1	21	21	4	7	38	40	129	110	1	0	0	1	455	1	0	17	12	8	4	53	55	153	149	0	0	1	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1236	3	1	2	107	59	48	30	17	13	291	154	137	796	419	377	1	1	0	8	2	6	1236
2011	010000802097	01	0100008	02097	169	0030	MADISON CITY	COLUMBIA ELEM SCH	2564302751	667 BALCH ROAD	MADISON	AL	35758		667 BALCH RD	MADISON	AL	35758		1	1	000	22	34.734315	-86.766046	01089	MADISON COUNTY	0105	0105	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	45.33	KG	06	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	2	2	N	2	129	31	160	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	124	0	0	5	3	4	6	16	12	40	32	1	0	4	1	115	0	1	10	9	5	2	9	9	32	37	0	0	1	0	112	1	0	6	7	3	5	10	7	38	33	0	0	0	2	124	0	0	7	7	5	4	9	11	47	32	0	0	1	1	104	1	0	11	4	4	2	10	9	36	27	0	0	0	0	103	0	0	2	6	1	6	12	11	34	30	0	0	1	0	126	0	0	7	6	4	4	10	12	38	44	0	0	0	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	808	3	2	1	90	48	42	55	26	29	147	76	71	500	265	235	1	1	0	12	7	5	808
2011	010000802133	01	0100008	02133	169	0090	MADISON CITY	MILL CREEK ELEMENTARY SCHOOL	3345852012	847 MILL ROAD	MADISON	AL	35758		847 MILL RD	MADISON	AL	35758		1	1	000	22	34.700065	-86.772241	01089	MADISON COUNTY	0105	0105	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	52.00	PK	06	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	2	2	N	2	130	32	162	7	85	0	0	2	4	1	3	9	5	36	21	0	0	2	2	128	0	0	13	13	1	2	10	7	41	38	0	0	1	2	138	1	2	9	5	1	2	15	14	44	44	0	0	1	0	113	1	2	5	2	5	3	9	8	40	37	0	0	1	0	106	0	2	6	10	1	0	13	9	32	33	0	0	0	0	112	1	0	10	7	2	3	10	9	32	38	0	0	0	0	110	0	1	11	4	0	5	6	4	26	51	0	0	1	1	128	0	0	7	5	3	5	10	14	39	45	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	920	10	3	7	113	63	50	37	14	23	152	82	70	597	290	307	0	0	0	11	6	5	920
2011	010000901403	01	0100009	01403	600	9000	AL INST DEAF AND BLIND	ALABAMA SCHOOL FOR DEAF	2567613214	P O DRAWER 698	TALLADEGA	AL	35160	2411	P O DRAWER 698	TALLADEGA	AL	35160	2411	2	1	000	42	33.456642	-86.271839	01121	TALLADEGA COUNTY	0103	0103	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	0.00	KG	12	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	N	N	N	2	N	2	-2	-2	-2	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	010000901404	01	0100009	01404	600	9010	AL INST DEAF AND BLIND	ALABAMA SCHOOL FOR BLIND	2567613259	P O BOX 455	TALLADEGA	AL	35160		705 EAST SOUTH ST	TALLADEGA	AL	35160		2	1	000	32	33.433230	-86.089530	01121	TALLADEGA COUNTY	0103	0103	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	0.00	KG	12	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	N	N	N	2	N	2	-2	-2	-2	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	010000901405	01	0100009	01405	600	9020	AL INST DEAF AND BLIND	HELEN KELLER SCHOOL	2567613259	P O BOX 698	TALLADEGA	AL	35161		1221 COCHRAN AVE	TALLADEGA	AL	35161		2	1	000	41	33.461947	-86.088892	01121	TALLADEGA COUNTY	0103	0103	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	0.00	KG	12	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	N	N	N	2	N	2	-2	-2	-2	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	010000901406	01	0100009	01406	600	9040	AL INST DEAF AND BLIND	E H GENTRY TECHNICAL FACILITY	2567613402	P O BOX 698	TALLADEGA	AL	35161		1105 FORT LASHLEY	TALLADEGA	AL	35160		4	1	000	32	33.425095	-86.116566	01121	TALLADEGA COUNTY	0103	0103	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	0.00	07	12	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	3	N	N	N	2	N	2	-2	-2	-2	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	010001102094	01	0100011	02094	167	0010	LEEDS CITY	LEEDS ELEM SCH	2056994500	950 ASHVILLE ROAD	LEEDS	AL	35094		950 ASHVILLE RD	LEEDS	AL	35094		1	1	000	31	33.545156	-86.548094	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	46.00	KG	05	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	5	1	1	2	N	2	392	55	447	7	30	0	0	0	0	0	1	4	3	12	10	0	0	0	0	162	0	0	0	0	8	7	22	14	59	43	0	0	3	6	161	0	0	0	1	6	8	19	12	55	53	0	0	3	4	143	2	0	0	2	13	7	16	13	51	39	0	0	0	0	141	0	0	1	0	11	8	16	14	45	45	0	0	0	1	139	0	0	1	0	10	6	16	18	39	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	776	2	2	0	5	2	3	85	48	37	167	93	74	500	261	239	0	0	0	17	6	11	776
2011	010001102095	01	0100011	02095	167	0020	LEEDS CITY	LEEDS MIDDLE SCH	2056994505	1721 MOTON ST	LEEDS	AL	35904		1721 MOTON ST	LEEDS	AL	35904		1	1	000	31	33.557091	-86.555296	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	28.00	05	09	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	5	1	1	2	N	2	238	44	282	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	112	0	0	1	1	7	3	21	10	28	38	0	0	1	2	132	2	0	1	0	8	8	20	15	41	36	0	0	1	0	112	0	0	0	1	6	7	14	11	36	29	0	0	5	3	127	0	0	0	0	9	2	15	20	40	39	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	483	2	2	0	4	2	2	50	30	20	126	70	56	287	145	142	0	0	0	14	8	6	483
2011	010001102096	01	0100011	02096	167	0030	LEEDS CITY	LEEDS HIGH SCH	2056994510	8404 GREENWAVE DRIVE	LEEDS	AL	35094		8404 GREENWAVE DR	LEEDS	AL	35094		1	1	000	31	33.548162	-86.535935	01073	JEFFERSON COUNTY	0106	0106	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	26.00	08	12	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	3	6	2	N	2	N	2	200	34	234	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	2	1	1	0	7	2	21	15	35	37	0	0	1	0	108	0	1	0	0	7	4	14	18	38	25	0	0	1	0	88	0	0	0	1	3	5	21	11	24	23	0	0	0	0	93	0	0	0	0	4	2	16	18	33	20	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	411	4	2	2	2	1	1	34	21	13	134	72	62	235	130	105	0	0	0	2	2	0	411
2011	010001200123	01	0100012	00123	115	0065	BOAZ CITY	BOAZ MIDDLE SCH	2565930799	140 NEWT PARKER DR	BOAZ	AL	35957	1263	140 NEWT PARKER DR	BOAZ	AL	35957	1263	1	1	000	32	34.212226	-86.157934	01095	MARSHALL COUNTY	0104	0104	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	28.00	06	09	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	5	1	1	2	N	2	244	52	296	7	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	156	0	1	0	0	9	11	2	1	66	62	0	0	1	3	185	0	1	0	3	9	17	2	0	87	66	0	0	0	0	148	0	0	1	0	10	6	2	1	66	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	489	2	0	2	4	1	3	62	28	34	8	6	2	409	219	190	0	0	0	4	1	3	489
